Filename,FileComment,triggerCount,roiCount,runTime,inhibitTime,SyringeSampleVolume,syringeSamplingSpeed,temperature,RunFastFactor,sampleNumber,runSampleFast,Datetime,lookTime,runSampleFast_Int,flowRate_mins,volumeAnalyzed,DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710, COG,Datetime_GMT_underway,Datetime_UTC_underway
D20240402T102018_IFCB206,ar82a_underway ,2270,2185,1201.2691666666667,189.3500520833333,5,20,11.532729839017321,5,43,False,2024-04-02 10:20:01,1011.9191145833333,1,0.25,4.216329644097223,2024/04/02, 10:19:47.635,39.044,-72.094,11.13,235.41,231.6,11.51,7.1,7.1,1012.9,1012.8,0.0,0.0,0.0,0.0,1,354,2.8,2.6,100.0,100.0,3.1,3.3,48.8,54.7,1015.0,1014.9,-5.33,335.65,2.08,32.2542,6.0452,247.6,35.4,1471.54, NAN, NAN, NAN, NAN,,2024-04-02 10:19:47.635,2024-04-02 10:19:47.635000+00:00
D20240402T104412_IFCB206,ar82a_underway ,2314,2225,1201.0111111111112,192.93565972222223,5,20,11.318172732127877,5,44,False,2024-04-02 10:44:01,1008.075451388889,1,0.25,4.200314380787037,2024/04/02, 10:43:47.637,38.999,-72.172,11.19,235.47,233.86,11.22,6.7,6.7,1013.0,1013.0,0.0,0.0,0.0,0.0,3,357,2.2,2.2,100.0,100.0,3.6,3.6,51.3,54.9,1015.1,1015.1,1.2,358.55,25.48,32.2565,6.1701,237.9,36.4,1472.041, NAN, NAN, NAN, NAN,,2024-04-02 10:43:47.637,2024-04-02 10:43:47.637000+00:00
D20240402T110807_IFCB206,ar82a_underway ,2158,2081,1200.9256944444444,180.0371875,5,20,11.21338902876326,5,45,False,2024-04-02 11:08:00,1020.8885069444444,1,0.25,4.253702112268519,2024/04/02, 11:07:47.638,38.955,-72.249,11.16,234.24,234.47,11.1,6.9,6.9,1013.0,1013.0,0.0,0.0,0.0,0.0,349,342,1.2,1.3,100.0,100.0,4.5,4.5,57.1,59.3,1015.1,1015.1,22.59,361.18,93.97,32.5692,6.5647,421.7,35.5,1473.995, NAN, NAN, NAN, NAN,,2024-04-02 11:07:47.638,2024-04-02 11:07:47.638000+00:00
D20240402T113201_IFCB206,ar82a_underway ,2348,2290,1200.9077777777777,195.8622222222222,5,20,11.211725795376523,5,46,False,2024-04-02 11:32:00,1005.0455555555556,1,0.25,4.1876898148148145,2024/04/02, 11:31:47.640,38.911,-72.327,11.26,233.29,235.26,11.25,6.8,6.9,1012.7,1012.7,1.7,0.8,0.06,0.04,284,315,1.5,3.6,100.0,100.0,5.7,4.2,69.8,93.1,1014.8,1014.8,17.37,362.89,85.51,32.566,6.6712,360.0,37.3,1474.41, NAN, NAN, NAN, NAN,,2024-04-02 11:31:47.640,2024-04-02 11:31:47.640000+00:00
D20240402T115555_IFCB206,ar82a_underway ,2553,2502,1201.5194444444444,212.88322916666667,5,20,11.211725795376523,5,47,False,2024-04-02 11:55:05,988.6362152777778,1,0.25,4.1193175636574075,2024/04/02, 11:54:47.641,38.868,-72.402,11.15,231.39,233.21,10.98,7.1,7.1,1012.7,1012.6,0.2,0.3,0.26,0.22,281,299,4.0,5.6,100.0,100.0,6.4,5.9,91.6,111.5,1014.8,1014.7,27.51,363.56,124.26,32.6089,6.8174,439.5,38.2,1475.037, NAN, NAN, NAN, NAN,,2024-04-02 11:54:47.641,2024-04-02 11:54:47.641000+00:00
D20240402T121949_IFCB206,ar82a_underway ,2480,2420,1200.9315277777778,206.8659722222222,5,20,11.21338902876326,5,48,False,2024-04-02 12:19:04,994.0655555555555,1,0.25,4.1419398148148145,2024/04/02, 12:18:47.643,38.821,-72.478,11.27,230.02,234.94,11.43,7.3,7.4,1013.3,1013.3,0.0,0.0,0.28,0.24,308,319,1.6,4.2,100.0,100.0,5.1,4.1,68.4,99.1,1015.4,1015.4,34.53,367.14,150.01,32.6646,6.9084,449.2,38.9,1475.462, NAN, NAN, NAN, NAN,,2024-04-02 12:18:47.643,2024-04-02 12:18:47.643000+00:00
D20240402T124343_IFCB206,ar82a_underway ,2915,2830,1200.8469444444445,243.00776041666663,5,20,11.319835965514613,5,49,False,2024-04-02 12:43:04,957.8391840277778,1,0.25,3.9909966001157415,2024/04/02, 12:42:47.644,38.776,-72.555,11.32,230.46,230.32,11.3,7.4,7.5,1012.8,1012.8,7.5,4.0,0.6,0.47,270,296,3.2,4.7,100.0,100.0,6.7,5.8,80.7,100.1,1014.9,1014.9,25.99,368.48,127.25,32.9072,7.4466,624.1,39.3,1477.85, NAN, NAN, NAN, NAN,,2024-04-02 12:42:47.644,2024-04-02 12:42:47.644000+00:00
D20240402T130738_IFCB206,ar82a_underway ,2882,2812,1200.9281944444444,240.3737152777778,5,20,11.532729839017321,5,50,False,2024-04-02 13:07:03,960.5544791666666,1,0.25,4.002310329861111,2024/04/02, 13:06:47.646,38.73,-72.633,11.29,228.47,229.35,11.58,7.7,7.7,1012.4,1012.3,7.6,5.4,2.59,2.17,222,221,2.9,2.7,100.0,100.0,8.4,8.2,62.9,61.9,1014.5,1014.4,31.75,370.43,147.4,33.1199,7.9253,587.6,39.5,1479.944, NAN, NAN, NAN, NAN,,2024-04-02 13:06:47.646,2024-04-02 13:06:47.646000+00:00
D20240402T133132_IFCB206,ar82a_underway ,3227,3164,1200.933611111111,269.1350347222222,5,20,11.745623712520029,5,51,False,2024-04-02 13:31:03,931.7985763888889,1,0.25,3.882494068287037,2024/04/02, 13:30:47.648,38.683,-72.711,11.17,229.46,230.78,11.65,7.9,7.9,1012.7,1012.6,0.3,0.4,3.32,2.78,141,94,2.3,1.4,100.0,100.0,7.9,6.2,40.1,38.0,1014.8,1014.7,28.46,371.38,145.7,32.9587,7.7698,765.2,39.7,1479.152, NAN, NAN, NAN, NAN,,2024-04-02 13:30:47.648,2024-04-02 13:30:47.648000+00:00
D20240402T135526_IFCB206,ar82a_underway ,3487,3423,1200.9377777777777,290.7986805555556,5,20,11.852070649271383,5,52,False,2024-04-02 13:55:02,910.1390972222221,1,0.25,3.7922462384259257,2024/04/02, 13:54:47.649,38.634,-72.788,11.57,228.72,231.94,11.66,8.0,8.0,1011.5,1011.4,0.0,0.0,4.57,3.81,209,213,6.2,5.4,100.0,100.0,11.9,11.0,65.2,66.2,1013.6,1013.5,132.51,370.68,521.99,33.0109,7.857,718.5,39.6,1479.549, NAN, NAN, NAN, NAN,,2024-04-02 13:54:47.649,2024-04-02 13:54:47.649000+00:00
D20240402T142812_IFCB206,ar82a_underway ,2965,2897,1200.9263888888888,247.30835069444444,5,20,11.958517586022737,5,1,False,2024-04-02 14:28:01,953.6180381944444,1,0.25,3.973408492476851,2024/04/02, 14:27:47.651,38.568,-72.896,11.38,229.9,234.15,11.67,8.2,8.2,1010.8,1010.8,0.0,0.0,4.57,3.81,210,212,6.2,5.7,100.0,100.0,11.9,11.3,66.6,67.0,1012.9,1012.9,81.98,376.52,337.6,33.177,7.9769,724.6,40.2,1480.211, NAN, NAN, NAN, NAN,,2024-04-02 14:27:47.651,2024-04-02 14:27:47.651000+00:00
D20240402T145207_IFCB206,ar82a_underway ,3180,3100,1200.9075,265.9755729166667,5,20,12.06496452277409,5,2,False,2024-04-02 14:52:00,934.9319270833333,1,0.25,3.895549696180555,2024/04/02, 14:51:47.653,38.521,-72.975,11.32,229.88,231.7,11.48,8.4,8.4,1010.9,1010.9,0.0,0.0,4.6,3.83,214,217,5.4,4.3,100.0,100.0,10.8,9.7,66.6,65.9,1013.0,1013.0,53.52,377.08,235.02,33.3291,9.0013,737.4,40.9,1484.235, NAN, NAN, NAN, NAN,,2024-04-02 14:51:47.653,2024-04-02 14:51:47.653000+00:00
D20240402T151602_IFCB206,ar82a_underway ,2713,2669,1200.9069444444444,225.5454513888889,5,20,12.277858396276798,5,3,False,2024-04-02 15:16:00,975.3614930555556,1,0.25,4.0640062210648145,2024/04/02, 15:15:47.654,38.472,-73.054,11.42,228.73,230.82,12.23,8.5,8.6,1010.8,1010.7,4.4,3.5,6.01,5.0,216,220,6.4,5.3,100.0,100.0,12.2,11.0,68.2,68.4,1012.9,1012.8,65.26,377.08,284.1,33.1584,8.1089,645.6,40.9,1480.688, NAN, NAN, NAN, NAN,,2024-04-02 15:15:47.654,2024-04-02 15:15:47.654000+00:00
D20240402T153956_IFCB206,ar82a_underway ,3058,2983,1200.8484722222222,254.2698958333333,5,20,12.384305333028152,5,4,False,2024-04-02 15:39:05,946.5785763888889,1,0.25,3.9440774016203703,2024/04/02, 15:38:47.656,38.422,-73.128,11.43,231.32,232.76,11.84,8.8,8.8,1011.0,1010.8,13.6,13.9,8.16,6.88,207,212,5.5,5.3,100.0,100.0,11.3,11.0,65.2,67.2,1013.1,1012.9,17.9,378.88,111.42,33.2111,8.4953,881.2,41.3,1482.207, NAN, NAN, NAN, NAN,,2024-04-02 15:38:47.656,2024-04-02 15:38:47.656000+00:00
D20240402T160351_IFCB206,ar82a_underway ,2286,2212,1202.065138888889,190.7373611111111,5,20,12.382642099641416,5,5,False,2024-04-02 16:03:05,1011.3277777777778,1,0.25,4.213865740740741,2024/04/02, 16:02:47.657,38.375,-73.207,11.56,232.25,233.46,11.41,8.8,8.8,1010.5,1010.5,2.4,2.9,11.07,9.38,229,233,6.5,5.4,100.0,100.0,11.3,10.2,78.9,78.5,1012.6,1012.6,60.91,378.76,272.12,33.0763,8.009,504.4,41.2,1480.208, NAN, NAN, NAN, NAN,,2024-04-02 16:02:47.657,2024-04-02 16:02:47.657000+00:00
D20240402T162745_IFCB206,ar82a_underway ,2697,2629,1201.0816666666667,224.21625,5,20,12.384305333028152,5,6,False,2024-04-02 16:27:04,976.8654166666668,1,0.25,4.070272569444445,2024/04/02, 16:26:47.659,38.327,-73.285,11.47,228.94,233.34,12.06,8.9,9.0,1009.1,1008.9,0.0,0.0,11.83,10.05,242,238,9.2,10.4,100.0,100.0,13.5,14.9,87.9,87.1,1011.2,1011.0,95.66,382.36,390.53,33.1017,8.6937,642.2,41.6,1482.813, NAN, NAN, NAN, NAN,,2024-04-02 16:26:47.659,2024-04-02 16:26:47.659000+00:00
D20240402T165139_IFCB206,ar82a_underway ,3753,3658,1201.42625,312.76881944444443,5,20,12.169748226138708,5,7,False,2024-04-02 16:51:03,888.6574305555555,1,0.25,3.702739293981481,2024/04/02, 16:50:47.660,38.274,-73.358,11.31,228.24,230.35,11.77,9.0,9.0,1008.3,1008.2,0.0,0.0,11.85,10.06,247,245,10.8,13.3,100.0,100.0,14.3,16.8,92.3,94.2,1010.4,1010.3,86.41,385.09,367.13,32.1941,7.1455,329.1,40.8,1475.797, NAN, NAN, NAN, NAN,,2024-04-02 16:50:47.660,2024-04-02 16:50:47.660000+00:00
D20240402T171533_IFCB206,ar82a_underway ,3999,3898,1201.1394444444445,335.8645486111111,5,20,11.956854352636,5,8,False,2024-04-02 17:15:03,865.2748958333334,1,0.25,3.6053120659722224,2024/04/02, 17:14:47.662,38.225,-73.431,11.15,229.36,230.53,10.9,9.2,9.2,1007.6,1007.5,0.0,0.0,11.85,10.06,250,244,9.2,9.7,100.0,100.0,12.4,13.2,94.3,91.1,1009.7,1009.6,67.95,386.82,312.89,32.4045,7.1401,348.0,40.9,1476.038, NAN, NAN, NAN, NAN,,2024-04-02 17:14:47.662,2024-04-02 17:14:47.662000+00:00
D20240402T173928_IFCB206,ar82a_underway ,3448,3361,1201.4066666666668,288.21482638888887,5,20,11.956854352636,5,9,False,2024-04-02 17:39:02,913.1918402777778,1,0.25,3.804966001157408,2024/04/02, 17:38:47.663,38.176,-73.504,11.22,227.65,228.34,11.35,9.5,9.5,1006.4,1006.5,0.0,0.0,11.85,10.06,240,238,9.4,9.4,100.0,100.0,13.4,13.5,85.6,84.3,1008.5,1008.6,287.52,391.06,1056.27,32.5022,7.4045,276.6,41.0,1477.183, NAN, NAN, NAN, NAN,,2024-04-02 17:38:47.663,2024-04-02 17:38:47.663000+00:00
D20240402T180322_IFCB206,ar82a_underway ,3322,3238,1200.9180555555556,278.2148784722222,5,20,11.956854352636,5,10,False,2024-04-02 18:03:02,922.7031770833335,1,0.25,3.8445965711805554,2024/04/02, 18:02:47.665,38.13,-73.574,10.94,227.41,230.05,10.67,9.6,9.6,1005.3,1005.2,0.0,0.0,11.85,10.06,242,241,9.8,9.5,100.0,100.0,13.4,13.2,88.8,87.6,1007.4,1007.3,286.48,392.4,1064.55,32.3795,7.3008,343.2,40.8,1476.63, NAN, NAN, NAN, NAN,,2024-04-02 18:02:47.665,2024-04-02 18:02:47.665000+00:00
D20240402T182716_IFCB206,ar82a_underway ,2840,2797,1200.9980555555555,237.10111111111112,5,20,11.958517586022737,5,11,False,2024-04-02 18:27:01,963.8969444444444,1,0.25,4.016237268518519,2024/04/02, 18:26:47.667,38.084,-73.644,11.29,230.03,234.75,11.07,9.9,9.9,1004.5,1004.4,0.0,0.0,11.85,10.06,252,246,9.3,10.0,100.0,100.0,12.6,13.6,97.2,94.3,1006.6,1006.5,253.15,394.81,929.15,32.731,8.0699,402.2,41.1,1480.011, NAN, NAN, NAN, NAN,,2024-04-02 18:26:47.667,2024-04-02 18:26:47.667000+00:00
D20240402T185110_IFCB206,ar82a_underway ,2656,2599,1200.9329166666666,222.94838541666667,5,20,12.171411459525444,5,12,False,2024-04-02 18:51:01,977.9845312499999,1,0.25,4.0749355468749995,2024/04/02, 18:50:47.668,38.062,-73.679,0.03,85.68,272.02,0.25,10.2,10.2,1003.5,1003.4,0.0,0.0,11.85,10.06,10,3,13.3,12.6,100.0,100.0,13.4,12.7,95.7,88.8,1005.6,1005.5,567.14,386.0,1918.54,32.79,8.1882,456.4,41.3,1480.532, NAN, NAN, NAN, NAN,,2024-04-02 18:50:47.668,2024-04-02 18:50:47.668000+00:00
D20240402T191505_IFCB206,ar82a_underway ,2459,2425,1200.9277777777777,204.7771875,5,20,12.382642099641416,5,13,False,2024-04-02 19:15:00,996.1505902777777,1,0.25,4.150627459490741,2024/04/02, 19:14:47.670,38.062,-73.679,0.28,109.18,346.06,0.16,10.2,10.2,1003.0,1002.9,0.0,0.0,11.85,10.06,350,344,10.7,11.2,100.0,100.0,10.7,11.3,98.8,92.9,1005.1,1005.0,285.77,373.67,1036.98,32.7674,8.1695,266.5,41.3,1480.433, NAN, NAN, NAN, NAN,,2024-04-02 19:14:47.670,2024-04-02 19:14:47.670000+00:00
D20240402T193859_IFCB206,ar82a_underway ,2354,2319,1201.9556944444444,198.60182291666663,5,20,12.384305333028152,5,14,False,2024-04-02 19:38:05,1003.3538715277778,1,0.25,4.180641131365741,2024/04/02, 19:37:47.671,38.019,-73.712,10.87,209.54,210.3,10.17,10.1,10.1,1003.5,1003.4,0.0,0.0,11.85,10.06,285,294,9.3,11.2,100.0,100.0,9.5,10.4,102.3,115.8,1005.6,1005.5,257.33,373.94,924.38,32.7239,8.0555,223.8,42.0,1479.948, NAN, NAN, NAN, NAN,,2024-04-02 19:37:47.671,2024-04-02 19:37:47.671000+00:00
D20240402T200253_IFCB206,ar82a_underway ,2465,2426,1201.3970833333333,205.01604166666667,5,20,12.490752269779506,5,15,False,2024-04-02 20:02:05,996.3810416666666,1,0.25,4.151587673611111,2024/04/02, 20:01:47.673,37.961,-73.759,10.7,210.56,217.86,10.23,10.2,10.2,1004.3,1004.1,0.0,0.0,11.85,10.06,330,327,8.8,11.2,100.0,100.0,5.3,7.6,147.4,153.5,1006.4,1006.2,119.75,394.78,461.2,32.72,8.0585,243.3,42.5,1479.954, NAN, NAN, NAN, NAN,,2024-04-02 20:01:47.673,2024-04-02 20:01:47.673000+00:00
D20240402T202647_IFCB206,ar82a_underway ,2263,2239,1200.9283333333333,188.8634201388889,5,20,12.48908903639277,5,16,False,2024-04-02 20:26:04,1012.0649131944444,1,0.25,4.216937138310185,2024/04/02, 20:25:47.674,37.904,-73.806,10.42,211.87,217.54,10.23,10.8,10.8,1003.8,1003.7,0.0,0.0,11.85,10.06,341,335,11.0,11.2,100.0,100.0,6.6,7.2,173.8,165.2,1005.9,1005.8,141.67,392.56,524.61,32.7144,8.0969,273.2,42.5,1480.093, NAN, NAN, NAN, NAN,,2024-04-02 20:25:47.674,2024-04-02 20:25:47.674000+00:00
D20240402T205042_IFCB206,ar82a_underway ,2256,2220,1201.005,188.2159201388889,5,20,12.490752269779506,5,17,False,2024-04-02 20:50:04,1012.7890798611112,1,0.25,4.219954499421297,2024/04/02, 20:49:47.676,37.849,-73.855,10.61,210.62,214.11,10.19,10.7,10.7,1003.3,1003.3,0.0,0.0,11.85,10.06,355,348,9.5,9.3,100.0,100.0,4.5,4.6,193.2,178.5,1005.4,1005.4,108.9,377.06,441.56,32.6915,8.0696,258.0,42.8,1479.961, NAN, NAN, NAN, NAN,,2024-04-02 20:49:47.676,2024-04-02 20:49:47.676000+00:00
D20240402T211436_IFCB206,ar82a_underway ,2651,2619,1201.0775,220.6382118055556,5,20,12.810093080033568,5,18,False,2024-04-02 21:14:03,980.4392881944445,1,0.25,4.0851637008101855,2024/04/02, 21:13:47.677,37.794,-73.903,10.3,212.44,215.88,10.06,9.7,9.8,1001.4,1001.2,0.0,0.0,11.85,10.06,343,337,13.4,13.6,100.0,100.0,8.7,9.2,183.7,175.2,1003.5,1003.3,64.49,381.78,255.6,32.6987,8.1156,329.4,42.1,1480.144, NAN, NAN, NAN, NAN,,2024-04-02 21:13:47.677,2024-04-02 21:13:47.677000+00:00
D20240402T213830_IFCB206,ar82a_underway ,2608,2562,1200.9579166666667,217.55909722222225,5,20,13.127770656900907,5,19,False,2024-04-02 21:38:03,983.3988194444445,1,0.25,4.0974950810185184,2024/04/02, 21:37:47.679,37.736,-73.946,10.39,207.31,213.27,10.19,9.8,9.9,1001.8,1001.8,0.0,0.0,11.85,10.06,359,353,12.1,12.0,100.0,100.0,6.9,6.9,202.4,192.0,1003.9,1003.9,165.05,363.5,671.55,32.7033,8.1322,297.4,42.3,1480.213, NAN, NAN, NAN, NAN,,2024-04-02 21:37:47.679,2024-04-02 21:37:47.679000+00:00
D20240402T220224_IFCB206,ar82a_underway ,3138,3101,1201.428472222222,262.7651388888889,5,20,13.127770656900907,5,20,False,2024-04-02 22:02:02,938.663333333333,1,0.25,3.91109722222222,2024/04/02, 22:01:47.681,37.676,-73.99,10.68,210.39,214.0,10.55,9.5,9.6,1002.9,1002.8,0.0,0.0,11.85,10.06,12,6,10.9,10.5,100.0,100.0,5.6,5.1,232.1,220.7,1005.0,1004.9,33.54,394.79,149.52,32.6393,8.0033,295.8,42.6,1479.645, NAN, NAN, NAN, NAN,,2024-04-02 22:01:47.681,2024-04-02 22:01:47.681000+00:00
D20240402T222619_IFCB206,ar82a_underway ,3157,3106,1200.878333333333,262.4791319444444,5,20,13.127770656900907,5,21,False,2024-04-02 22:26:01,938.3992013888887,1,0.25,3.9099966724537025,2024/04/02, 22:25:47.682,37.616,-74.037,10.68,210.02,209.25,10.75,9.6,9.7,1003.4,1003.3,0.0,0.0,11.85,10.06,21,16,10.8,10.3,100.0,100.0,6.0,5.2,250.8,243.5,1005.5,1005.4,61.61,363.21,242.74,32.5836,7.9683,268.9,42.5,1479.443, NAN, NAN, NAN, NAN,,2024-04-02 22:25:47.682,2024-04-02 22:25:47.682000+00:00
D20240402T225014_IFCB206,ar82a_underway ,3091,3037,1200.76375,258.24921875,5,20,13.129433890287643,5,22,False,2024-04-02 22:50:01,942.5145312500001,1,0.25,3.927143880208334,2024/04/02, 22:49:47.684,37.553,-74.083,10.61,207.18,206.95,10.82,10.2,10.2,1002.8,1002.9,0.0,0.0,11.85,10.06,15,9,10.7,10.2,100.0,100.0,5.5,4.8,237.1,226.4,1004.9,1005.0,59.2,360.87,233.87,32.5805,7.9992,268.9,43.0,1479.556, NAN, NAN, NAN, NAN,,2024-04-02 22:49:47.684,2024-04-02 22:49:47.684000+00:00
D20240402T231408_IFCB206,ar82a_underway ,3031,2971,1201.0030555555556,252.60458333333327,5,20,13.235880827038997,5,23,False,2024-04-02 23:14:00,948.3984722222224,1,0.25,3.9516603009259272,2024/04/02, 23:13:47.685,37.49,-74.128,10.75,208.14,207.38,10.92,10.0,10.0,1003.5,1003.4,0.0,0.0,11.85,10.06,21,15,8.8,8.4,100.0,100.0,4.2,3.4,260.1,251.3,1005.6,1005.5,4.57,351.86,31.9,32.7833,9.0572,375.6,44.6,1483.771, NAN, NAN, NAN, NAN,,2024-04-02 23:13:47.685,2024-04-02 23:13:47.685000+00:00
D20240402T233803_IFCB206,ar82a_underway ,3059,2923,1201.0397222222225,255.0058680555556,5,20,13.448774700541705,5,24,False,2024-04-02 23:38:00,946.033854166667,1,0.25,3.9418077256944457,2024/04/02, 23:37:47.687,37.425,-74.169,10.78,207.67,202.83,10.96,10.5,10.5,1003.7,1003.7,0.0,0.0,11.85,10.06,37,32,7.2,9.2,100.0,100.0,4.5,5.5,296.2,274.3,1005.8,1005.8,-5.23,365.08,0.45,32.7382,8.5194,391.5,44.9,1481.714, NAN, NAN, NAN, NAN,,2024-04-02 23:37:47.687,2024-04-02 23:37:47.687000+00:00
D20240403T000157_IFCB206,ar82a_underway ,2969,2908,1201.3019444444444,247.61322916666663,5,20,13.448774700541705,5,25,False,2024-04-03 00:01:05,953.6887152777778,1,0.25,3.9737029803240747,2024/04/03, 00:00:47.688,37.362,-74.208,10.84,207.11,207.24,11.08,11.1,11.1,1004.3,1004.3,0.0,0.0,11.85,10.06,52,45,7.4,9.3,100.0,100.0,5.9,6.6,308.2,289.4,1006.4,1006.4,-4.62,389.9,-0.02,32.6663,8.5424,365.4,45.4,1481.711, NAN, NAN, NAN, NAN,,2024-04-03 00:00:47.688,2024-04-03 00:00:47.688000+00:00
D20240403T002552_IFCB206,ar82a_underway ,2911,2856,1201.0208333333333,242.09855902777775,5,20,13.448774700541705,5,26,False,2024-04-03 00:25:05,958.9222743055554,1,0.25,3.995509476273148,2024/04/03, 00:24:47.690,37.296,-74.253,11.3,208.28,209.13,11.27,11.2,11.2,1004.4,1004.5,0.0,0.0,11.85,10.06,62,54,6.4,8.0,100.0,100.0,6.2,6.4,325.0,308.0,1006.5,1006.6,-4.94,391.43,-0.02,32.6508,8.4082,298.8,45.2,1481.189, NAN, NAN, NAN, NAN,,2024-04-03 00:24:47.690,2024-04-03 00:24:47.690000+00:00
D20240403T004946_IFCB206,ar82a_underway ,3059,2982,1200.8026388888889,254.4520486111111,5,20,13.768115510795766,5,27,False,2024-04-03 00:49:04,946.3505902777778,1,0.25,3.9431274594907406,2024/04/03, 00:48:47.691,37.23,-74.298,11.24,208.9,209.11,11.18,11.5,11.5,1004.4,1004.4,0.0,0.0,11.85,10.06,59,49,3.9,5.4,100.0,100.0,5.1,4.7,346.3,326.8,1006.5,1006.5,-5.09,377.32,-0.01,32.9992,9.9954,357.7,45.7,1487.463, NAN, NAN, NAN, NAN,,2024-04-03 00:48:47.691,2024-04-03 00:48:47.691000+00:00
D20240403T011340_IFCB206,ar82a_underway ,5264,5102,1200.9181944444445,438.35864583333336,5,20,14.087456321049828,5,28,False,2024-04-03 01:13:04,762.559548611111,1,0.25,3.177331452546296,2024/04/03, 01:12:47.693,37.161,-74.339,11.36,211.08,208.74,11.39,11.1,11.1,1004.5,1004.5,0.0,0.0,11.85,10.06,54,44,2.9,4.8,100.0,100.0,4.9,4.4,357.9,334.0,1006.6,1006.6,-5.93,369.26,-0.01,32.3561,9.0534,490.0,45.8,1483.233, NAN, NAN, NAN, NAN,,2024-04-03 01:12:47.693,2024-04-03 01:12:47.693000+00:00
D20240403T013734_IFCB206,ar82a_underway ,4003,3909,1200.9679166666667,334.743125,5,20,13.979346150911738,5,29,False,2024-04-03 01:37:03,866.2247916666668,1,0.25,3.609269965277778,2024/04/03, 01:36:47.694,37.095,-74.385,11.38,209.51,210.62,11.34,10.8,10.8,1004.5,1004.4,0.0,0.0,11.85,10.06,71,56,2.3,3.9,100.0,100.0,5.5,4.8,6.8,348.4,1006.6,1006.5,-5.96,365.84,-0.02,32.721,10.6458,344.6,45.6,1489.455, NAN, NAN, NAN, NAN,,2024-04-03 01:36:47.694,2024-04-03 01:36:47.694000+00:00
D20240403T020128_IFCB206,ar82a_underway ,3686,3598,1200.9304166666666,307.80597222222224,5,20,15.79060730907149,5,30,False,2024-04-03 02:01:02,893.1244444444444,1,0.25,3.721351851851851,2024/04/03, 02:00:47.696,37.029,-74.432,11.69,209.48,210.9,11.19,11.2,11.2,1004.3,1004.3,0.0,0.0,11.85,10.06,130,93,2.3,1.7,100.0,100.0,7.4,6.1,16.3,13.9,1006.4,1006.4,-5.78,355.48,-0.02,34.1686,16.3153,340.4,47.8,1509.886, NAN, NAN, NAN, NAN,,2024-04-03 02:00:47.696,2024-04-03 02:00:47.696000+00:00
D20240403T022523_IFCB206,ar82a_underway ,2897,2798,1200.9693055555556,240.8108333333333,5,20,17.174417486839104,5,31,False,2024-04-03 02:25:02,960.1584722222223,1,0.25,4.000660300925926,2024/04/03, 02:24:47.698,36.964,-74.479,11.59,204.51,207.39,11.2,11.8,11.8,1004.3,1004.3,0.0,0.0,11.85,10.06,207,286,1.1,1.4,100.0,100.0,6.8,5.6,31.5,41.9,1006.4,1006.4,-5.63,357.63,-0.02,34.2566,17.4075,287.3,48.2,1513.281, NAN, NAN, NAN, NAN,,2024-04-03 02:24:47.698,2024-04-03 02:24:47.698000+00:00
D20240403T024917_IFCB206,ar82a_underway ,2309,2250,1201.0454166666666,191.95675347222223,5,20,17.492095063706422,5,32,False,2024-04-03 02:49:01,1009.0886631944444,1,0.25,4.204536096643518,2024/04/03, 02:48:47.699,36.895,-74.519,11.36,202.88,201.9,11.58,11.8,11.8,1004.4,1004.3,0.0,0.0,11.85,10.06,268,309,1.9,3.6,100.0,100.0,6.3,4.6,40.4,60.1,1006.5,1006.4,-6.25,356.98,-0.01,32.9108,10.2133,276.0,46.7,1488.14, NAN, NAN, NAN, NAN,,2024-04-03 02:48:47.699,2024-04-03 02:48:47.699000+00:00
D20240403T031311_IFCB206,ar82a_underway ,3355,3282,1200.980972222222,280.3927777777778,5,20,16.855076676585043,5,33,False,2024-04-03 03:13:01,920.5881944444441,1,0.25,3.8357841435185174,2024/04/03, 03:12:47.701,36.825,-74.558,10.96,203.55,205.28,11.29,12.0,12.0,1003.5,1003.4,0.0,0.0,11.85,10.06,292,305,4.0,5.8,100.0,100.0,5.8,5.5,65.6,86.8,1005.6,1005.5,-5.91,353.51,-0.02,33.4035,12.2433,340.9,47.4,1495.833, NAN, NAN, NAN, NAN,,2024-04-03 03:12:47.701,2024-04-03 03:12:47.701000+00:00
D20240403T033705_IFCB206,ar82a_underway ,4070,3979,1201.0422222222223,340.8465277777778,5,20,16.427625696192884,5,34,False,2024-04-03 03:37:00,860.1956944444446,1,0.25,3.584148726851852,2024/04/03, 03:36:47.702,36.758,-74.6,11.05,206.2,206.44,11.21,11.2,11.2,1003.5,1003.4,0.0,0.0,11.85,10.06,290,307,3.8,5.7,100.0,100.0,5.8,5.2,66.0,89.8,1005.6,1005.5,-6.35,355.18,-0.02,32.5361,9.5462,372.9,46.4,1485.267, NAN, NAN, NAN, NAN,,2024-04-03 03:36:47.702,2024-04-03 03:36:47.702000+00:00
